left,right,container_chain,operation,left_member_index,right_member_index,left_name,right_name,left_sha256,right_sha256,left_size,right_size,left_format,right_format
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/fielddata/encountdata/d_enc_data.narc,equal,44,44,,,5b101da3cbea90c376fb8a40b042a6faac2b5e58c25d15f03e5bd646131e3497,5b101da3cbea90c376fb8a40b042a6faac2b5e58c25d15f03e5bd646131e3497,424,424,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/fielddata/encountdata/d_enc_data.narc,equal,45,45,,,5b101da3cbea90c376fb8a40b042a6faac2b5e58c25d15f03e5bd646131e3497,5b101da3cbea90c376fb8a40b042a6faac2b5e58c25d15f03e5bd646131e3497,424,424,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/fielddata/encountdata/d_enc_data.narc,equal,46,46,,,aceb3b805b9f1866224a30771ac22b8ac8553b39425a78ece56d3c85b13ad9c9,aceb3b805b9f1866224a30771ac22b8ac8553b39425a78ece56d3c85b13ad9c9,424,424,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/fielddata/encountdata/d_enc_data.narc,equal,47,47,,,73bc4c22504ad18aeecc5820ebfce387811b92715088321d124b5d1ea758ef86,73bc4c22504ad18aeecc5820ebfce387811b92715088321d124b5d1ea758ef86,424,424,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/fielddata/encountdata/d_enc_data.narc,equal,48,48,,,7234a9fdf13d2d061db13c7ca62b4d4ba4d672a0fb0b79218425a28db214a6ca,7234a9fdf13d2d061db13c7ca62b4d4ba4d672a0fb0b79218425a28db214a6ca,424,424,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/fielddata/encountdata/d_enc_data.narc,equal,49,49,,,8baa78a2c2ffe262e9e3280c6544ba00776e6256eb2be851f478eaf881ef2c46,8baa78a2c2ffe262e9e3280c6544ba00776e6256eb2be851f478eaf881ef2c46,424,424,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/fielddata/encountdata/d_enc_data.narc,equal,50,50,,,bb9d6495773fcf24b6572176fb814cd883cfce6e9c227ad4db7b56d7e48bfffd,bb9d6495773fcf24b6572176fb814cd883cfce6e9c227ad4db7b56d7e48bfffd,424,424,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/fielddata/encountdata/d_enc_data.narc,equal,51,51,,,0a246655c4ffee37d8bba224b862340123748b186fed78f39ab47e80eb244161,0a246655c4ffee37d8bba224b862340123748b186fed78f39ab47e80eb244161,424,424,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/fielddata/encountdata/d_enc_data.narc,equal,52,52,,,0a246655c4ffee37d8bba224b862340123748b186fed78f39ab47e80eb244161,0a246655c4ffee37d8bba224b862340123748b186fed78f39ab47e80eb244161,424,424,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/fielddata/encountdata/d_enc_data.narc,equal,53,53,,,f2c90cd49143cfeaa68b3bf08c3b9bdbfb86e499546d2c59b14ff3ae181a36f2,f2c90cd49143cfeaa68b3bf08c3b9bdbfb86e499546d2c59b14ff3ae181a36f2,424,424,,
