left,right,container_chain,operation,left_member_index,right_member_index,left_name,right_name,left_sha256,right_sha256,left_size,right_size,left_format,right_format
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/2,equal,379,379,,,b4490651facbf3cee5f6e27af25d8e2bd82c959ab649df562e489befd4edd4ba,b4490651facbf3cee5f6e27af25d8e2bd82c959ab649df562e489befd4edd4ba,28,28,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/2,equal,380,380,,,f5bd8c2a952de6df4c998137dce929e30ceb394caf9aced9627e734d6b98472b,f5bd8c2a952de6df4c998137dce929e30ceb394caf9aced9627e734d6b98472b,40,40,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/2,equal,381,381,,,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,4,4,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/2,equal,382,382,,,db8c559116d8b8e090009af3e558103f44c9c06104f80cc7cbd54cac6667c4e9,db8c559116d8b8e090009af3e558103f44c9c06104f80cc7cbd54cac6667c4e9,24,24,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/2,equal,383,383,,,363c38c8f84fbcaf0c63e2f99e02ddaa4546e6d48e8495f0014e7a3a39ca8c05,363c38c8f84fbcaf0c63e2f99e02ddaa4546e6d48e8495f0014e7a3a39ca8c05,8,8,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/2,equal,384,384,,,2a0a3fc1cfa55f09a0de080eab8a155c5603d82ba58c19e2f2f141ac583b66b8,2a0a3fc1cfa55f09a0de080eab8a155c5603d82ba58c19e2f2f141ac583b66b8,8,8,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/2,equal,385,385,,,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,4,4,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/2,equal,386,386,,,009092163276b01ee8ba87d86851d14dd472d7e0a91ddbb945b90f1329a56be5,009092163276b01ee8ba87d86851d14dd472d7e0a91ddbb945b90f1329a56be5,12,12,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/2,equal,387,387,,,009092163276b01ee8ba87d86851d14dd472d7e0a91ddbb945b90f1329a56be5,009092163276b01ee8ba87d86851d14dd472d7e0a91ddbb945b90f1329a56be5,12,12,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/2,equal,388,388,,,af00b5596eddfeb6890b48572fd197b5bf69b276b8cf31b83769401c4aaf58a9,af00b5596eddfeb6890b48572fd197b5bf69b276b8cf31b83769401c4aaf58a9,12,12,,
