left,right,container_chain,operation,left_member_index,right_member_index,left_name,right_name,left_sha256,right_sha256,left_size,right_size,left_format,right_format
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/pbr/personal.narc,equal,279,279,,,937510b3c8264027b0d13cf20e6936c8f48d902e0f91a999c726adac3b15195f,937510b3c8264027b0d13cf20e6936c8f48d902e0f91a999c726adac3b15195f,44,44,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/pbr/personal.narc,equal,280,280,,,9b103d3076a62d4745c3ea62e60dbbc49c7c16deb04fe3e289625225de761f8f,9b103d3076a62d4745c3ea62e60dbbc49c7c16deb04fe3e289625225de761f8f,44,44,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/pbr/personal.narc,equal,281,281,,,d2be972f2dc47c121fe8a96c03892f8ff56b52e655f22d5750ffeab527d67466,d2be972f2dc47c121fe8a96c03892f8ff56b52e655f22d5750ffeab527d67466,44,44,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/pbr/personal.narc,equal,282,282,,,284f2fab1cc70baa7953ae22e3b663ce5d3043adb6e6e3295d78618e707c17f4,284f2fab1cc70baa7953ae22e3b663ce5d3043adb6e6e3295d78618e707c17f4,44,44,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/pbr/personal.narc,equal,283,283,,,a93de2ada464e61e5761e9c25f7e8097b1413145de35c1fcd5ca950566af22d6,a93de2ada464e61e5761e9c25f7e8097b1413145de35c1fcd5ca950566af22d6,44,44,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/pbr/personal.narc,equal,284,284,,,7e0b3ed719938c8aa80a0fb899719f771d5f0a3ef1c9d70a0fcb7426ee469768,7e0b3ed719938c8aa80a0fb899719f771d5f0a3ef1c9d70a0fcb7426ee469768,44,44,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/pbr/personal.narc,equal,285,285,,,0c0f0068c1bc35175b06e3210aa13ba4bc2c9e11fc185310dec87a86936c82fe,0c0f0068c1bc35175b06e3210aa13ba4bc2c9e11fc185310dec87a86936c82fe,44,44,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/pbr/personal.narc,equal,286,286,,,ab3c6f9e563528e0db846360f5024940cee2d897170f9396f2836d5657bf90fc,ab3c6f9e563528e0db846360f5024940cee2d897170f9396f2836d5657bf90fc,44,44,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/pbr/personal.narc,equal,287,287,,,00215f0fe125e44d908707596537b0b8a9dd707a779f5e49dd39c4992e01c8f4,00215f0fe125e44d908707596537b0b8a9dd707a779f5e49dd39c4992e01c8f4,44,44,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/pbr/personal.narc,equal,288,288,,,5f5383d801dc3bfcee3d7162f45784372cd3c09038a0ee4bad5e6e2bd39b056b,5f5383d801dc3bfcee3d7162f45784372cd3c09038a0ee4bad5e6e2bd39b056b,44,44,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/pbr/personal.narc,equal,289,289,,,b07f70f78d5d41beb21152963522e5f88db6a257cd81747faa640be83b514e89,b07f70f78d5d41beb21152963522e5f88db6a257cd81747faa640be83b514e89,44,44,,
