left,right,container_chain,operation,left_member_index,right_member_index,left_name,right_name,left_sha256,right_sha256,left_size,right_size,left_format,right_format
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/2/8,equal,212,212,,,c727b65c8d560354c76f7778b6ae22403c8dae712d66e2e4f0ea13816a97eb92,c727b65c8d560354c76f7778b6ae22403c8dae712d66e2e4f0ea13816a97eb92,140,140,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/2/8,equal,213,213,,,c727b65c8d560354c76f7778b6ae22403c8dae712d66e2e4f0ea13816a97eb92,c727b65c8d560354c76f7778b6ae22403c8dae712d66e2e4f0ea13816a97eb92,140,140,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/2/8,equal,214,214,,,a23b337c8e543fb4f8c59aea4db1c242408358783ac99d7ff7da2607f80fce5a,a23b337c8e543fb4f8c59aea4db1c242408358783ac99d7ff7da2607f80fce5a,140,140,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/2/8,equal,215,215,,,a23b337c8e543fb4f8c59aea4db1c242408358783ac99d7ff7da2607f80fce5a,a23b337c8e543fb4f8c59aea4db1c242408358783ac99d7ff7da2607f80fce5a,140,140,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/2/8,equal,216,216,,,6d6da0078f1d9fb7785e48a64ea72814f8e7062b0462b2e68153ecc4fb9a0ee6,6d6da0078f1d9fb7785e48a64ea72814f8e7062b0462b2e68153ecc4fb9a0ee6,140,140,Nintendo LZ10,Nintendo LZ10
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/2/8,equal,217,217,,,6d6da0078f1d9fb7785e48a64ea72814f8e7062b0462b2e68153ecc4fb9a0ee6,6d6da0078f1d9fb7785e48a64ea72814f8e7062b0462b2e68153ecc4fb9a0ee6,140,140,Nintendo LZ10,Nintendo LZ10
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/2/8,equal,218,218,,,cedad8b973a3f23e15c41ad3c8d9ef17b8c0d30c2f26b03d3fc1651d128e1e27,cedad8b973a3f23e15c41ad3c8d9ef17b8c0d30c2f26b03d3fc1651d128e1e27,140,140,Nintendo LZ11,Nintendo LZ11
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/2/8,equal,219,219,,,cedad8b973a3f23e15c41ad3c8d9ef17b8c0d30c2f26b03d3fc1651d128e1e27,cedad8b973a3f23e15c41ad3c8d9ef17b8c0d30c2f26b03d3fc1651d128e1e27,140,140,Nintendo LZ11,Nintendo LZ11
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/2/8,equal,220,220,,,1446efd160b6b0f82b895066fc3e99338d8a9221ac7225e9769bd53dcb7213ca,1446efd160b6b0f82b895066fc3e99338d8a9221ac7225e9769bd53dcb7213ca,116,116,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/2/8,equal,221,221,,,6daabff6d83b7084f1ad3353adfae26f8a26092f3fd2e31db81cdc2ac7ffd44f,6daabff6d83b7084f1ad3353adfae26f8a26092f3fd2e31db81cdc2ac7ffd44f,140,140,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/2/8,equal,222,222,,,a36b00ee5c943e0a7a9ecb9a25e9a762fa52d61826b3fd31e3f0a2a8cf478694,a36b00ee5c943e0a7a9ecb9a25e9a762fa52d61826b3fd31e3f0a2a8cf478694,116,116,,
