left,right,container_chain,operation,left_member_index,right_member_index,left_name,right_name,left_sha256,right_sha256,left_size,right_size,left_format,right_format
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/battle/b_tower/btdtr.narc,equal,126,126,,,08ece50f6bafa9a12eea3f725cfeebae6ceadb21292d129bcda49dd519da2787,08ece50f6bafa9a12eea3f725cfeebae6ceadb21292d129bcda49dd519da2787,104,104,Nintendo LZ10,Nintendo LZ10
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/battle/b_tower/btdtr.narc,equal,127,127,,,08ece50f6bafa9a12eea3f725cfeebae6ceadb21292d129bcda49dd519da2787,08ece50f6bafa9a12eea3f725cfeebae6ceadb21292d129bcda49dd519da2787,104,104,Nintendo LZ10,Nintendo LZ10
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/battle/b_tower/btdtr.narc,equal,128,128,,,08ece50f6bafa9a12eea3f725cfeebae6ceadb21292d129bcda49dd519da2787,08ece50f6bafa9a12eea3f725cfeebae6ceadb21292d129bcda49dd519da2787,104,104,Nintendo LZ10,Nintendo LZ10
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/battle/b_tower/btdtr.narc,equal,129,129,,,867c054f96c65d480d25a3a4ad38938ec0c9b3056537b9c25814c20d847eff9a,867c054f96c65d480d25a3a4ad38938ec0c9b3056537b9c25814c20d847eff9a,104,104,Nintendo LZ11,Nintendo LZ11
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/battle/b_tower/btdtr.narc,equal,130,130,,,867c054f96c65d480d25a3a4ad38938ec0c9b3056537b9c25814c20d847eff9a,867c054f96c65d480d25a3a4ad38938ec0c9b3056537b9c25814c20d847eff9a,104,104,Nintendo LZ11,Nintendo LZ11
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/battle/b_tower/btdtr.narc,equal,131,131,,,867c054f96c65d480d25a3a4ad38938ec0c9b3056537b9c25814c20d847eff9a,867c054f96c65d480d25a3a4ad38938ec0c9b3056537b9c25814c20d847eff9a,104,104,Nintendo LZ11,Nintendo LZ11
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/battle/b_tower/btdtr.narc,equal,132,132,,,795d0a3a9352929271bcd85fcf80b1351fdbc1f17512abab7d7d1fc9ff521d42,795d0a3a9352929271bcd85fcf80b1351fdbc1f17512abab7d7d1fc9ff521d42,104,104,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/battle/b_tower/btdtr.narc,equal,133,133,,,795d0a3a9352929271bcd85fcf80b1351fdbc1f17512abab7d7d1fc9ff521d42,795d0a3a9352929271bcd85fcf80b1351fdbc1f17512abab7d7d1fc9ff521d42,104,104,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/battle/b_tower/btdtr.narc,equal,134,134,,,cac2851408d94b1e0d9080f67fea8ab399febc218b0f5a0fa1629fe1c2a5c0fb,cac2851408d94b1e0d9080f67fea8ab399febc218b0f5a0fa1629fe1c2a5c0fb,56,56,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/battle/b_tower/btdtr.narc,equal,135,135,,,cac2851408d94b1e0d9080f67fea8ab399febc218b0f5a0fa1629fe1c2a5c0fb,cac2851408d94b1e0d9080f67fea8ab399febc218b0f5a0fa1629fe1c2a5c0fb,56,56,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/battle/b_tower/btdtr.narc,equal,136,136,,,2e4ff95030dcd4c773e297f7ac4b32068d3c670dd2c3205b36354f555aec181f,2e4ff95030dcd4c773e297f7ac4b32068d3c670dd2c3205b36354f555aec181f,104,104,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/battle/b_tower/btdtr.narc,equal,137,137,,,2e4ff95030dcd4c773e297f7ac4b32068d3c670dd2c3205b36354f555aec181f,2e4ff95030dcd4c773e297f7ac4b32068d3c670dd2c3205b36354f555aec181f,104,104,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/battle/b_tower/btdtr.narc,equal,138,138,,,d70977ee890846c0fd1e0385a3152058356541e6701b89f6623e1d36c94432a0,d70977ee890846c0fd1e0385a3152058356541e6701b89f6623e1d36c94432a0,68,68,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/battle/b_tower/btdtr.narc,equal,139,139,,,d70977ee890846c0fd1e0385a3152058356541e6701b89f6623e1d36c94432a0,d70977ee890846c0fd1e0385a3152058356541e6701b89f6623e1d36c94432a0,68,68,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/battle/b_tower/btdtr.narc,equal,140,140,,,ee5a9d6f7c3f1f67c2acfdf0564b4939070112927d3e4f35ac4961e901d1daba,ee5a9d6f7c3f1f67c2acfdf0564b4939070112927d3e4f35ac4961e901d1daba,140,140,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/battle/b_tower/btdtr.narc,equal,141,141,,,ee5a9d6f7c3f1f67c2acfdf0564b4939070112927d3e4f35ac4961e901d1daba,ee5a9d6f7c3f1f67c2acfdf0564b4939070112927d3e4f35ac4961e901d1daba,140,140,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/battle/b_tower/btdtr.narc,equal,142,142,,,ee5a9d6f7c3f1f67c2acfdf0564b4939070112927d3e4f35ac4961e901d1daba,ee5a9d6f7c3f1f67c2acfdf0564b4939070112927d3e4f35ac4961e901d1daba,140,140,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/battle/b_tower/btdtr.narc,equal,143,143,,,343ce0391f53178d0c165a61287d9070955c68d43b82a880f56aee25b98313b4,343ce0391f53178d0c165a61287d9070955c68d43b82a880f56aee25b98313b4,140,140,,
