left,right,container_chain,operation,left_member_index,right_member_index,left_name,right_name,left_sha256,right_sha256,left_size,right_size,left_format,right_format
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/5/3,equal,53,53,,,83591dc8cb26fd7562442a317c234d0b369c2b04dff5093d4b00130d77a1fe19,83591dc8cb26fd7562442a317c234d0b369c2b04dff5093d4b00130d77a1fe19,552,552,NCLR palette,NCLR palette
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/5/3,equal,54,54,,,ec4a6e7ec36650cec741d0cebc1d7abc3d2e3582dbfd69c4c7a3badc91c67b86,ec4a6e7ec36650cec741d0cebc1d7abc3d2e3582dbfd69c4c7a3badc91c67b86,2112,2112,NCGR graphics,NCGR graphics
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/5/3,equal,55,55,,,5abe7db141dec7623b0e12a264652b16e7cb574e599843dbb617dfa6911061fa,5abe7db141dec7623b0e12a264652b16e7cb574e599843dbb617dfa6911061fa,552,552,NCLR palette,NCLR palette
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/5/3,equal,56,56,,,5852e8633a36ebe4972e42eb98bd433c972b6a58e4f4cb817504c25ba1d224e4,5852e8633a36ebe4972e42eb98bd433c972b6a58e4f4cb817504c25ba1d224e4,1216,1216,NCGR graphics,NCGR graphics
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/5/3,equal,57,57,,,cbc056d2b167c4ab351db81a2b8ff5487eceeb6b65ef2fd46a04ea01b498848d,cbc056d2b167c4ab351db81a2b8ff5487eceeb6b65ef2fd46a04ea01b498848d,576,576,NCGR graphics,NCGR graphics
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/5/3,equal,58,58,,,547c82ab10a2f78f1b82dccecbf69ed4b54076dc52c0a0f0a4ec598fdc02f50e,547c82ab10a2f78f1b82dccecbf69ed4b54076dc52c0a0f0a4ec598fdc02f50e,2624,2624,NCGR graphics,NCGR graphics
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/5/3,equal,59,59,,,4b6e1277cff9d924431ad95784c0647df744d860f493a570f818fdf84e1ee683,4b6e1277cff9d924431ad95784c0647df744d860f493a570f818fdf84e1ee683,1216,1216,NCGR graphics,NCGR graphics
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/5/3,equal,60,60,,,1591cb4fc95fce8b2dd5236c20ccfd575f5f8899869b7f4face07b26180e40b9,1591cb4fc95fce8b2dd5236c20ccfd575f5f8899869b7f4face07b26180e40b9,552,552,NCLR palette,NCLR palette
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/5/3,equal,61,61,,,c65370736eb1a5884acffc546039c9b04d03af2fd8645268ae5df5bbb40f8e76,c65370736eb1a5884acffc546039c9b04d03af2fd8645268ae5df5bbb40f8e76,552,552,NCLR palette,NCLR palette
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/5/3,equal,62,62,,,b62f60f5f4c90bf00ce9726efc7dbe5d4849932b5800ba81a1e920c796df1947,b62f60f5f4c90bf00ce9726efc7dbe5d4849932b5800ba81a1e920c796df1947,1216,1216,NCGR graphics,NCGR graphics
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/5/3,equal,63,63,,,538fb80e199e7e93e0b1cdf0d708374f56ee8246bfdc0de0f6dc7b88d1bac365,538fb80e199e7e93e0b1cdf0d708374f56ee8246bfdc0de0f6dc7b88d1bac365,576,576,NCGR graphics,NCGR graphics
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/5/3,equal,64,64,,,57af9144500888a438969d9fa5a6c1ad179f3702b3986ca5e2b52dadbc161137,57af9144500888a438969d9fa5a6c1ad179f3702b3986ca5e2b52dadbc161137,1216,1216,NCGR graphics,NCGR graphics
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/5/3,equal,65,65,,,3b04a5848401843ef5262c76e2ba85edf2b05a417d161d8a65f11091c0fee0ca,3b04a5848401843ef5262c76e2ba85edf2b05a417d161d8a65f11091c0fee0ca,552,552,NCLR palette,NCLR palette
