left,right,container_chain,operation,left_member_index,right_member_index,left_name,right_name,left_sha256,right_sha256,left_size,right_size,left_format,right_format
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trainer/trdata.narc,equal,376,376,,,6e94aa866205d1a805509658b86c6f39219022bc7f6bc2c18c1cbf525ae442fb,6e94aa866205d1a805509658b86c6f39219022bc7f6bc2c18c1cbf525ae442fb,20,20,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trainer/trdata.narc,equal,377,377,,,7d63d3346d0fa72d93a116928080b16f1657bf3215bc9865d83166e95ddf041f,7d63d3346d0fa72d93a116928080b16f1657bf3215bc9865d83166e95ddf041f,20,20,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trainer/trdata.narc,equal,378,378,,,12d7d12623047621a4f9ac97dcfc19d350bf50a3dcde2d9eb1bd6fc49cc7d5ae,12d7d12623047621a4f9ac97dcfc19d350bf50a3dcde2d9eb1bd6fc49cc7d5ae,20,20,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trainer/trdata.narc,equal,379,379,,,12d7d12623047621a4f9ac97dcfc19d350bf50a3dcde2d9eb1bd6fc49cc7d5ae,12d7d12623047621a4f9ac97dcfc19d350bf50a3dcde2d9eb1bd6fc49cc7d5ae,20,20,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trainer/trdata.narc,equal,380,380,,,12d7d12623047621a4f9ac97dcfc19d350bf50a3dcde2d9eb1bd6fc49cc7d5ae,12d7d12623047621a4f9ac97dcfc19d350bf50a3dcde2d9eb1bd6fc49cc7d5ae,20,20,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trainer/trdata.narc,equal,381,381,,,21b10b37c15d8ec861f175273c25c2bbf92149afedf47b73d6f979ee3e575e3e,21b10b37c15d8ec861f175273c25c2bbf92149afedf47b73d6f979ee3e575e3e,20,20,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trainer/trdata.narc,equal,382,382,,,21b10b37c15d8ec861f175273c25c2bbf92149afedf47b73d6f979ee3e575e3e,21b10b37c15d8ec861f175273c25c2bbf92149afedf47b73d6f979ee3e575e3e,20,20,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trainer/trdata.narc,equal,383,383,,,21b10b37c15d8ec861f175273c25c2bbf92149afedf47b73d6f979ee3e575e3e,21b10b37c15d8ec861f175273c25c2bbf92149afedf47b73d6f979ee3e575e3e,20,20,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trainer/trdata.narc,equal,384,384,,,d9cd34f1b31e3cd173ff1cdacfda5ab219dad3d9f865d2ffba1a826666d9ec84,d9cd34f1b31e3cd173ff1cdacfda5ab219dad3d9f865d2ffba1a826666d9ec84,20,20,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trainer/trdata.narc,equal,385,385,,,c15e45261921d17e900f96be71382f34820423816e3caf84bdd789d2e9f978f3,c15e45261921d17e900f96be71382f34820423816e3caf84bdd789d2e9f978f3,20,20,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trainer/trdata.narc,equal,386,386,,,35969d81bf3a3f190a3d762debad29312b088db3fabbd9eff183c40ff472692f,35969d81bf3a3f190a3d762debad29312b088db3fabbd9eff183c40ff472692f,20,20,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trainer/trdata.narc,equal,387,387,,,bde8769daa406b62ba386a16d5eeeb0913a1bebd1749938eb9475a328133bfe9,bde8769daa406b62ba386a16d5eeeb0913a1bebd1749938eb9475a328133bfe9,20,20,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trainer/trdata.narc,equal,388,388,,,4fe3fd561b36ee2bb92045b033b0b8cc4100df5fb7d3862543176380859e8c67,4fe3fd561b36ee2bb92045b033b0b8cc4100df5fb7d3862543176380859e8c67,20,20,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trainer/trdata.narc,equal,389,389,,,4fe3fd561b36ee2bb92045b033b0b8cc4100df5fb7d3862543176380859e8c67,4fe3fd561b36ee2bb92045b033b0b8cc4100df5fb7d3862543176380859e8c67,20,20,,
